;Date;Unix;Ticker;DE Ratio;Trailing P/E;Price/Sales;Price/Book;Profit Margin;Operating Margin;Return on Assets;Return on Equity;Revenue Per Share;Market Cap;Enterprise Value;Forward P/E;PEG Ratio;Enterprise Value/Revenue;Enterprise Value/EBITDA;Revenue;Gross Profit;EBITDA;Net Income Avl to Common ;Diluted EPS;Earnings Growth;Revenue Growth;Total Cash;Total Cash Per Share;Total Debt;Current Ratio;Book Value Per Share;Cash Flow;Beta;Held by Insiders;Held by Institutions;Shares Short (as of;Short Ratio;Short % of Float;Shares Short (prior
1759;26/03/2005 18:12;1111857158.0;chk;0.972;14.10;2.40;2.04;19.02;36.63;8.01;21.43;8.667;6620000000.0;10120000000.0;12.03;1.05;3.74;6.31;3.74;2400000000.0;6.31;438970000.0;1.49;64.60;57.80;57960000.0;0.18;3080000000.0;0.589;10.142;1450000000.0;0.564;13.95;67.39;6190000.0;1.288;2.29;6470000.0
1760;23/10/2006 12:44;1161600244.0;chk;0.704;7.80;2.04;1.80;25.35;42.99;11.41;25.12;17.967;13010000000.0;20780000000.0;N/A;0.73;3.27;5.187;3.27;4350000000.0;5.187;1520000000.0;3.92;85.70;51.10;366270000.0;0.862;6330000000.0;0.932;16.958;3430000000.0;0.89;4.58;59.60;36110000.0;6.8;9.50;36750000.0
1761;07/04/2007 14:34;1175949275.0;chk;0.656;7.48;2.02;1.58;27.35;46.59;10.89;22.99;18.384;14960000000.0;24290000000.0;N/A;0.76;3.32;4.876;3.32;6770000000.0;4.876;1900000000.0;4.35;4.20;6.70;2520000.0;0.005;7380000000.0;0.611;20.316;4840000000.0;0.78;9.32;60.30;34530000.0;3.8;8.30;30500000.0
1762;16/10/2007 05:54;1192506898.0;chk;0.81;10.57;2.37;1.83;24.00;41.56;8.14;17.42;17.119;17890000000.0;29270000000.0;N/A;0.48;3.91;6.113;3.91;6770000000.0;6.113;1690000000.0;3.58;43.90;32.90;4000000.0;0.008;9420000000.0;0.584;20.523001;4920000000.0;1.02;10.89;74.20;45360000.0;6.5;10.70;48960000.0
1763;04/11/2008 00:31;1225755101.0;chk;1.334;N/A;2.41;1.25;19.99;24.83;2.49;9.63;10.904;11950000000.0;27390000000.0;N/A;0.51;5.20;31.59;5.20;7160000000.0;31.59;1290000000.0;2.67;N/A;N/A;N/A;N/A;13700000000.0;0.435;17.584;5560000000.0;1.34;4.45;75.70;34600000.0;0.8;6.70;36710000.0
1764;18/12/2008 00:12;1229555577.0;chk;0.874;5.05;0.91;0.59;17.58;32.17;6.18;13.28;21.084;9670000000.0;23090000000.0;N/A;0.40;2.15;4.098;2.15;7160000000.0;4.098;1650000000.0;3.18;790.60;269.60;1960000000.0;3.268;14350000000.0;1.142;27.356001;5850000000.0;1.56;4.26;74.50;31570000.0;1.3;5.50;32920000.0
1765;26/12/2008 00:00;1230246035.0;chk;0.874;4.77;0.85;0.56;17.58;32.17;6.18;13.28;21.084;9120000000.0;22460000000.0;N/A;0.44;2.09;3.987;2.09;7160000000.0;3.987;1650000000.0;3.18;790.60;269.60;1960000000.0;3.268;14350000000.0;1.142;27.356001;5850000000.0;1.56;4.26;74.40;31570000.0;1.3;5.50;32920000.0
1766;05/01/2010 17:28;1262708935.0;chk;N/A;N/A;2.15;1.52;73.08;112.85;17.11;43.57;14.143;30710000000.0;30710000000.0;N/A;1.38;3.63;6.503;3.63;10600000000.0;6.503;6210000000.0;10.425;94.20;75.80;520000000.0;0.803;12070000000.0;0.998;18.424999;3980000000.0;1.36;4.09;75.90;27620000.0;1.7;5.20;24990000.0
1767;03/09/2011 08:40;1315032017.0;chk;65.25;21.38;2.22;1.69;11.89;18.28;3.15;7.45;14.97;31340000000.0;31340000000.0;10.88;1.05;3.30;9.08;3.30;6870000000.0;9.08;957000000.0;1.50;100.00;64.90;109000000.0;0.17;10100000000.0;0.55;19.56;31340000000.0;1.47;4.46;69.80;26070000.0;1.60;4.50;24720000.0
1768;02/11/2011 20:11;1320261110.0;chk;65.25;18.66;1.81;1.38;11.89;18.28;3.15;7.45;14.97;28100000000.0;28100000000.0;10.78;0.97;2.96;8.14;2.96;6870000000.0;8.14;957000000.0;1.50;100.00;64.90;109000000.0;0.17;10100000000.0;0.55;19.56;28100000000.0;1.17;4.46;69.80;26600000.0;2.10;4.60;24780000.0
1769;16/11/2011 00:01;1321398063.0;chk;72.62;12.81;1.51;1.24;13.72;21.76;3.98;9.46;17.15;29100000000.0;29100000000.0;9.91;0.79;2.67;7.01;2.67;6870000000.0;7.01;1320000000.0;1.99;65.20;54.10;111000000.0;0.17;11840000000.0;0.56;20.69;29100000000.0;1.17;4.46;69.80;24390000.0;2.10;4.30;26600000.0
1770;02/01/2012 19:36;1325529400.0;chk;72.62;11.21;1.34;1.10;13.72;21.76;3.98;9.46;17.15;26940000000.0;26940000000.0;9.37;0.79;2.48;6.49;2.48;6870000000.0;6.49;1320000000.0;1.99;65.20;54.10;111000000.0;0.17;11840000000.0;0.56;20.69;4870000000.0;1.07;4.46;69.80;35630000.0;3.20;6.20;35130000.0
1771;06/03/2012 01:55;1330995337.0;chk;60.50;10.46;1.34;1.15;14.97;21.75;4.00;10.58;18.27;27040000000.0;27040000000.0;8.10;1.01;2.32;6.07;2.32;6870000000.0;6.07;1570000000.0;2.32;111.20;38.10;351000000.0;0.55;10870000000.0;0.45;21.20;5900000000.0;1.33;0.61;75.00;54760000.0;2.70;9.60;48070000.0
1772;09/05/2012 09:12;1336547574.0;chk;69.24;6.81;0.87;0.66;15.08;22.69;4.39;11.31;19.47;24470000000.0;24470000000.0;8.42;2.08;1.97;4.98;1.97;3560000000.0;4.98;1700000000.0;2.49;N/A;50.10;438000000.0;0.68;13080000000.0;0.59;25.73;5440000000.0;1.33;0.61;75.00;52390000.0;3.70;9.10;49430000.0
1773;09/07/2012 02:11;1341792667.0;chk;70.54;8.06;1.01;0.94;15.08;22.69;4.39;11.31;19.47;26710000000.0;26710000000.0;13.36;7.01;2.15;5.44;2.15;3560000000.0;5.44;1700000000.0;2.49;N/A;50.10;438000000.0;0.68;13330000000.0;0.59;20.98;5460000000.0;1.28;13.80;61.40;90830000.0;2.50;15.90;94530000.0
1774;10/07/2012 07:07;1341896852.0;chk;70.54;8.04;1.03;0.95;15.08;22.69;4.39;11.31;19.47;26680000000.0;26680000000.0;13.32;7.13;2.14;5.43;2.14;3560000000.0;5.43;1700000000.0;2.49;N/A;50.10;438000000.0;0.68;13330000000.0;0.59;20.98;5460000000.0;1.28;13.80;61.40;90830000.0;2.50;15.90;94530000.0
1775;18/07/2012 04:41;1342579297.0;chk;70.54;7.74;0.99;0.91;15.08;22.69;4.39;11.31;19.47;26160000000.0;26160000000.0;13.65;5.01;2.10;5.33;2.10;3560000000.0;5.33;1700000000.0;2.49;N/A;50.10;438000000.0;0.68;13330000000.0;0.59;20.98;5460000000.0;1.28;13.80;61.40;85820000.0;2.90;15.10;90830000.0
1776;23/09/2012 06:58;1348376306.0;chk;73.63;6.44;1.00;0.87;18.69;22.46;4.17;13.85;19.54;26940000000.0;26940000000.0;14.67;4.98;2.15;5.24;2.15;3560000000.0;5.24;2170000000.0;3.01;90.60;2.10;1020000000.0;1.59;14570000000.0;0.72;22.37;4840000000.0;1.27;13.80;61.40;88660000.0;5.80;15.60;91730000.0
1777;23/04/2013 16:55;1366728932.0;chk;71.83;N/A;0.97;0.96;6.24;13.54;2.50;3.31;19.15;25520000000.0;25520000000.0;10.16;0.31;2.07;5.70;2.07;2730000000.0;5.70;940000000.0;1.46;36.60;29.70;291000000.0;0.45;12850000000.0;0.47;19.38;2840000000.0;1.37;0.70;77.50;71490000.0;5.60;12.50;81320000.0
1778;11/05/2013 12:17;1368267462.0;chk;74.66;N/A;0.96;0.81;5.13;13.96;2.64;2.65;20.65;27120000000.0;27120000000.0;10.13;0.26;2.04;5.64;2.04;2730000000.0;5.64;854000000.0;1.33;N/A;41.50;33000000.0;0.05;13450000000.0;0.50;24.12;3490000000.0;1.36;0.70;77.50;63230000.0;5.50;N/A;71490000.0
1779;11/11/2003 01:01;1068508893.0;chrw;N/A;32.63;1.00;7.13;3.10;5.01;13.49;24.35;40.877;3500000000.0;3270000000.0;27.17;2.05;0.93;17.45;0.93;483780000.0;17.45;109020000.0;1.268;14.70;6.60;224520000.0;2.65;N/A;1.857;5.79;N/A;0.276;11.46;61.89;1690000.0;4.244;2.26;1590000.0
1780;22/06/2004 03:08;1087866522.0;chrw;1.913;31.59;0.98;6.78;3.11;5.00;13.38;23.61;43.395;3640000000.0;3440000000.0;25.50;1.98;0.92;17.38;0.92;544850000.0;17.38;116360000.0;1.348;18.50;9.70;229480000.0;2.69;1.913;1.913;6.342;111690000.0;0.18;11.39;65.88;3560000.0;6.947;4.71;2830000.0
1781;14/10/2004 00:45;1097707527.0;chrw;1.905;33.17;1.02;7.03;3.08;4.98;13.26;23.19;44.982;3920000000.0;3740000000.0;27.18;2.12;0.96;18.29;0.96;544850000.0;18.29;119690000.0;1.385;18.50;9.70;223040000.0;2.61;1.905;1.905;6.602;85170000.0;0.16;9.48;68.08;3520000.0;8.064;4.56;3240000.0
1782;14/12/2004 04:46;1102995987.0;chrw;1.93;36.40;1.11;7.68;3.13;5.08;13.67;23.69;47.306;4600000000.0;4310000000.0;29.97;2.27;1.05;19.64;1.05;544850000.0;19.64;128130000.0;1.482;18.50;9.70;233740000.0;2.74;1.93;1.93;6.926;96740000.0;0.19;9.52;69.17;3640000.0;4.314;4.72;3520000.0
1783;27/02/2005 18:27;1109525270.0;chrw;1.868;34.59;1.07;7.38;3.16;5.13;14.00;24.20;50.149;4680000000.0;4390000000.0;25.74;1.97;1.01;18.71;1.01;544850000.0;18.71;137250000.0;1.59;18.50;9.70;288080000.0;3.38;1.868;1.868;7.344;96740000.0;0.152;9.52;72.46;3490000.0;5.578;4.52;2890000.0
1784;06/03/2005 15:37;1110119830.0;chrw;1.868;34.23;1.06;7.34;3.16;5.13;14.00;24.20;50.149;4630000000.0;4340000000.0;25.47;1.95;1.00;18.51;1.00;544850000.0;18.51;137250000.0;1.59;18.50;9.70;288080000.0;3.38;1.868;1.868;7.344;96740000.0;0.152;9.52;70.60;3420000.0;5.429;4.42;3490000.0
1785;24/05/2006 20:52;1148496763.0;chrw;N/A;35.83;1.30;9.25;3.68;5.88;17.24;29.11;35.056;7820000000.0;7430000000.0;N/A;2.07;1.24;19.737;1.24;879750000.0;19.737;219700000.0;1.26;39.10;23.40;380650000.0;2.191;N/A;1.898;4.844;261570000.0;0.96;6.61;71.10;6300000.0;3.90;3.90;5730000.0
1786;23/10/2006 13:13;1161602015.0;chrw;N/A;32.12;1.20;8.58;3.78;5.93;17.03;29.89;36.758;7540000000.0;6690000000.0;N/A;1.87;1.07;16.691;1.07;879750000.0;16.691;236940000.0;1.35;35.00;21.10;362560000.0;2.091;N/A;1.81;5.065;267200000.0;0.91;6.62;74.10;6540000.0;6.2;4.00;6260000.0
1787;18/02/2007 20:15;1171826135.0;chrw;N/A;34.52;1.40;9.63;4.07;6.37;17.26;30.97;38.365;9180000000.0;8710000000.0;N/A;1.94;1.33;19.708;1.33;879750000.0;19.708;266920000.00000003;1.53;23.50;3.70;473360000.0;2.718;N/A;1.829;5.452;343380000.0;1.22;6.04;72.10;8300000.000000001;5.10;5.10;9560000.0
1788;06/02/2008 00:10;1202253027.0;chrw;N/A;29.39;1.27;8.92;4.43;6.97;18.50;32.66;42.912;9290000000.0;8850000000.0;N/A;1.43;1.21;16.474;1.21;1080000000.0;16.474;324260000.0;1.86;18.70;18.80;454730000.0;2.681;N/A;1.834;6.146;308430000.0;0.91;0.94;72.90;6310000.0;5.5;3.80;6600000.0
1789;01/11/2009 06:16;1257052581.0;chrw;N/A;25.90;1.26;8.45;4.81;7.77;19.41;32.63;44.757;8830000000.0;8830000000.0;N/A;1.93;1.17;14.36;1.17;1370000000.0;14.36;361980000.0;2.13;2.00;15.60;388190000.0;2.322;N/A;1.88;6.688;514620000.0;0.84;0.88;79.50;9200000.0;5.60;5.60;9020000.0
1790;12/02/2010 03:07;1265940432.0;chrw;N/A;24.89;1.14;7.98;4.76;7.72;20.03;33.00;45.184;8230000000.0;8230000000.0;N/A;1.57;1.09;13.38;1.09;1370000000.0;13.38;360830000.0;2.13;1.30;2.70;385620000.0;2.319;N/A;1.786;6.495;372570000.0;0.79;0.87;78.00;7570000.0;6.1;4.50;7950000.0
1791;06/02/2013 17:49;1360169355.0;chrw;N/A;21.99;0.99;8.37;4.08;6.46;20.00;34.91;67.60;10530000000.0;10530000000.0;19.08;2.05;0.96;14.18;0.96;1630000000.0;14.18;446630000.0;2.75;1.70;6.90;272950000.0;1.69;0.00;1.84;8.01;403310000.0;0.58;0.66;78.90;5290000.0;4.10;3.30;5940000.0
1792;23/04/2013 04:17;1366683479.0;chrw;16.86;15.53;0.80;6.04;5.23;6.44;18.51;43.14;70.31;9120000000.0;9120000000.0;16.43;1.48;0.80;11.84;0.80;1720000000.0;11.84;593800000.0;3.67;134.80;15.70;210020000.0;1.30;253650000.0;1.36;9.32;460340000.0;0.60;0.74;78.30;5350000.0;3.20;3.40;5310000.0
1793;10/05/2013 00:28;1368138508.0;chrw;16.86;15.26;0.81;6.14;5.23;6.44;18.51;43.14;70.31;9780000000.0;9780000000.0;16.14;1.56;0.86;12.71;0.86;1720000000.0;12.71;593800000.0;3.67;134.80;15.70;210020000.0;1.30;253650000.0;1.36;9.32;460340000.0;0.59;0.74;78.30;5460000.0;3.80;3.50;5350000.0
1794;11/09/2004 05:34;1094873663.0;ci;0.337;7.86;0.50;2.18;6.53;9.67;1.33;27.83;132.334;9350000000.0;7740000000.0;10.71;1.10;0.42;N/A;0.42;19350000000.0;N/A;1220000000.0;8.649;140.20;0.30;3030000000.0;22.05;1440000000.0;N/A;31.062;2930000000.0;0.411;1.98;85.77;2040000.0;2.017;1.51;1710000.0
1795;15/11/2004 19:26;1100543168.0;ci;0.312;7.32;0.51;2.04;7.32;11.09;1.48;30.15;131.192;9440000000.0;7900000000.0;11.38;1.05;0.43;N/A;0.43;19350000000.0;N/A;1340000000.0;9.606;140.20;0.30;2920000000.0;21.79;1440000000.0;N/A;34.278999;2650000000.0;0.411;1.97;88.90;2670000.0;2.638;2.03;2920000.0
1796;27/01/2005 12:46;1106826391.0;ci;0.312;8.31;0.58;2.33;7.32;11.09;1.48;30.15;131.192;10720000000.0;9230000000.0;12.92;1.15;0.50;N/A;0.50;19350000000.0;N/A;1340000000.0;9.606;140.20;0.30;2920000000.0;21.79;1440000000.0;N/A;34.278999;2650000000.0;0.484;0.56;87.54;2750000.0;2.519;2.06;4270000.0
1797;23/10/2006 12:24;1161599099.0;ci;0.298;13.55;0.79;2.83;6.51;12.43;2.89;20.69;138.517;13300000000.0;13070000000.0;N/A;1.37;0.78;5.675;0.78;16680000000.0;5.675;1090000000.0;8.85;62.10;0.80;1480000000.0;13.328;1400000000.0;1.046;42.339001;380000000.0;1.89;0.79;87.60;1490000.0;1.3;1.40;1820000.0
1798;21/02/2007 19:30;1172082640.0;ci;0.367;14.07;0.90;3.51;6.98;6.08;N/A;24.10;147.238;14840000000.0;15160000000.0;N/A;1.16;0.92;12.5;0.92;16680000000.0;12.5;1160000000.0;10.28;N/A;N/A;1330000000.0;13.006;1560000000.0;N/A;41.515999;N/A;1.32;0.63;80.30;1700000.0;2.6;1.70;2140000.0
1799;10/04/2007 06:19;1176178768.0;ci;0.407;14.36;0.86;3.36;6.94;11.68;2.78;23.92;150.726;14390000000.0;14670000000.0;N/A;1.15;0.88;6.822;0.88;16550000000.0;6.822;1160000000.0;10.28;10.50;0.30;1480000000.0;15.194;1760000000.0;1.208;43.890999;642000000.0;1.3;0.67;82.70;2470000.0;2.6;2.60;1350000.0
1800;11/06/2007 03:09;1181524178.0;ci;0.514;5.35;0.93;3.79;6.46;11.05;2.70;22.81;161.617;15800000000.0;16140000000.0;N/A;1.25;0.95;7.769;0.95;16550000000.0;7.769;1080000000.0;10.26;17.90;6.50;1690000000.0;17.606;2130000000.0;1.063;14.431;1110000000.0;1.5;0.68;85.60;3160000.0;3.7;3.30;2470000.0
1801;01/05/2011 00:45;1304203536.0;ci;42.80;9.58;0.60;1.92;6.33;9.75;2.92;22.31;77.82;13760000000.0;13760000000.0;8.95;1.30;0.65;6.08;0.65;9020000000.0;6.08;1340000000.0;4.89;39.70;16.70;1800000000.0;6.62;2850000000.0;1.12;24.44;13760000000.0;1.52;3.83;86.60;2520000.0;1.10;0.90;2670000.0
1802;30/06/2011 20:09;1309457377.0;ci;45.96;9.46;0.65;1.98;6.95;10.49;3.11;23.29;78.97;15280000000.0;15280000000.0;9.41;1.10;0.71;6.20;0.71;9020000000.0;6.20;1490000000.0;5.44;51.60;4.00;1820000000.0;6.74;3230000000.0;0.89;25.94;15280000000.0;1.53;3.83;86.60;4510000.0;1.70;1.70;2860000.0
1803;29/10/2011 08:55;1319871323.0;ci;42.79;7.93;0.59;1.67;7.43;11.25;3.32;23.75;80.03;13830000000.0;13830000000.0;8.30;0.84;0.64;5.20;0.64;9020000000.0;5.20;1600000000.0;5.88;38.80;2.90;2000000000.0;7.41;3230000000.0;0.91;27.93;13830000000.0;1.47;3.83;86.60;3030000.0;1.00;1.10;2630000.0
1804;29/12/2011 05:06;1325131589.0;ci;41.50;7.68;0.54;1.52;6.83;10.32;3.02;21.06;81.45;12750000000.0;12750000000.0;7.48;0.80;0.58;5.09;0.58;9020000000.0;5.09;1500000000.0;5.50;34.90;6.60;2240000000.0;8.28;3220000000.0;0.91;28.71;1700000000.0;0.74;3.83;86.60;3180000.0;0.80;N/A;3470000.0
1805;04/01/2012 02:27;1325640470.0;ci;41.50;7.87;0.52;1.46;6.83;10.32;3.02;21.06;81.45;12330000000.0;12330000000.0;7.66;0.78;0.56;4.92;0.56;9020000000.0;4.92;1500000000.0;5.50;34.90;6.60;2240000000.0;8.28;3220000000.0;0.91;28.71;1700000000.0;0.75;3.83;86.60;3380000.0;0.90;N/A;3180000.0
1806;04/06/2013 23:43;1370382200.0;ci;55.35;14.90;0.63;1.98;4.29;10.22;3.62;14.31;107.38;21350000000.0;21350000000.0;9.70;0.99;0.70;6.11;0.70;11220000000.0;6.11;1310000000.0;4.53;84.60;21.20;3430000000.0;12.03;5410000000.0;0.97;33.81;604000000.0;0.70;2.77;89.50;3700000.0;2.10;1.30;4080000.0
1807;22/04/2009 18:34;1240418058.0;cim;N/A;N/A;12.88;1.39;267.94;68.63;7.87;25.13;0.708;1600000000.0;1600000000.0;N/A;1.69;35.69;N/A;35.69;109420000.0;N/A;119810000.0;1.90;N/A;N/A;27480000.0;0.155;1050000000.0;1.081;2.339;30660000.0;1.77;20.11;57.10;3250000.0;1.80;1.80;3940000.0
1808;21/07/2009 00:34;1248129280.0;cim;N/A;N/A;35.21;1.51;92.92;73.83;N/A;N/A;0.505;2760000000.0;2760000000.0;N/A;1.04;55.83;N/A;55.83;109420000.0;N/A;46010000.0;0.47;N/A;33.80;12200000.0;0.026;1030000000.0;0.765;2.443;36450000.0;1.53;17.23;22.40;27630000.0;2.7;15.60;7020000.0
1809;19/10/2009 14:11;1255954274.0;cim;N/A;N/A;N/A;1.34;N/A;3825.16;N/A;N/A;0.002;4540000000.0;4540000000.0;N/A;1.13;9773.25;N/A;9773.25;109420000.0;N/A;28260000.0;0.132;52.40;57.30;13120000.0;0.02;1940000000.0;0.314;2.904;53280000.0;1.48;15.39;76.30;11200000.0;1.1;1.70;14510000.0
1810;03/09/2011 09:04;1315033448.0;cim;188.77;5.01;4.87;0.88;90.71;90.96;6.65;17.76;0.64;9440000000.0;9440000000.0;5.78;0.35;15.19;N/A;15.19;587840000.0;N/A;563870000.0;0.58;5.40;1.70;16079999.999999998;0.02;6490000000.0;0.08;3.35;9440000000.0;1.16;4.47;58.90;39500000.0;1.90;3.90;37780000.0
1811;02/11/2011 19:00;1320256851.0;cim;188.77;5.03;4.78;0.86;90.71;90.96;6.65;17.76;0.64;9440000000.0;9440000000.0;5.92;1.89;15.19;N/A;15.19;587840000.0;N/A;563870000.0;0.58;5.40;1.70;16079999.999999998;0.02;6490000000.0;0.08;3.35;9440000000.0;0.70;4.47;58.90;34370000.0;2.90;3.40;39120000.0
1812;03/01/2012 14:14;1325596459.0;cim;184.86;4.58;4.20;0.77;90.42;90.53;6.55;17.75;0.61;8770000000.0;8770000000.0;5.46;1.66;14.28;N/A;14.28;587840000.0;N/A;555280000.0;0.55;43.30;37.90;9820000.0;0.01;6200000000.0;0.07;3.27;409380000.0;0.79;4.47;58.90;26730000.0;2.60;2.60;32299999.999999996
1813;19/04/2012 06:46;1334810791.0;cim;184.86;5.09;4.68;0.86;90.42;90.53;6.55;17.75;0.61;9060000000.0;9060000000.0;6.34;N/A;14.75;N/A;14.75;587840000.0;N/A;555280000.0;0.55;43.30;37.90;9820000.0;0.01;6200000000.0;0.07;3.27;409380000.0;0.84;0.20;46.30;24680000.0;1.90;2.40;28540000.0
1814;18/08/2012 20:14;1345313654.0;cim;184.86;4.47;4.10;0.75;90.42;90.53;6.55;17.75;0.61;8710000000.0;8710000000.0;5.44;1.04;14.18;N/A;14.18;587840000.0;N/A;555280000.0;0.55;43.30;37.90;9820000.0;0.01;6200000000.0;0.07;3.27;409380000.0;0.77;0.20;43.30;18460000.0;1.50;N/A;16680000.0
1815;22/04/2013 03:08;1366592912.0;cim;184.86;24.31;16.52;1.07;69.65;69.96;1.74;4.08;0.19;9440000000.0;9440000000.0;7.35;N/A;47.87;N/A;47.87;207770000.0;N/A;137330000.0;0.13;43.30;37.90;9820000.0;0.01;6200000000.0;0.18;2.97;447700000.0;0.87;5.58;47.80;16329999.999999998;1.50;1.60;16230000.0
1816;16/05/2013 18:19;1368721148.0;cim;184.86;25.15;17.04;1.10;69.65;69.96;1.74;4.08;0.19;9590000000.0;9590000000.0;7.60;N/A;48.65;N/A;48.65;207770000.0;N/A;137330000.0;0.13;43.30;37.90;9820000.0;0.01;6200000000.0;0.18;2.97;447700000.0;0.87;5.58;47.80;11740000.0;1.60;1.10;11700000.0
1817;08/09/2004 18:10;1094659857.0;cinf;0.084;13.06;1.99;1.13;15.39;20.84;3.48;8.86;20.408;6910000000.0;7130000000.0;13.77;1.45;2.05;N/A;2.05;3180000000.0;N/A;534000000.0;3.142;57.10;8.30;285000000.0;1.69;512000000.0;N/A;36.327;824000000.0;0.378;14.26;52.88;1380000.0;3.619;0.96;1870000.0
1818;30/11/2004 09:25;1101803126.0;cinf;0.079;14.64;2.14;1.23;14.81;19.90;3.35;8.56;20.656;7530000000.0;7690000000.0;14.49;1.58;2.19;N/A;2.19;3180000000.0;N/A;520000000.0;3.059;57.10;8.30;311000000.0;1.85;478000000.0;N/A;36.214001;896000000.0;0.406;11.69;53.03;2770000.0;5.594;1.87;1560000.0
1819;23/01/2005 18:53;1106502784.0;cinf;0.079;14.32;2.12;1.22;14.81;19.90;3.35;8.56;20.656;7360000000.0;7530000000.0;14.08;1.54;2.14;N/A;2.14;3180000000.0;N/A;520000000.0;3.059;57.10;8.30;311000000.0;1.85;478000000.0;N/A;36.214001;896000000.0;0.472;11.69;52.93;2120000.0;5.247;1.43;2770000.0
1820;16/02/2005 10:46;1108547195.0;cinf;0.127;13.27;2.11;1.22;16.16;22.14;3.71;9.47;21.288;7630000000.0;8119999999.999999;14.24;1.46;2.25;N/A;2.25;3180000000.0;N/A;584000000.0;3.44;57.10;8.30;306000000.0;1.83;791000000.0;N/A;37.418999;896000000.0;0.448;11.98;53.54;1980000.0;5.36;1.35;2120000.0
1821;13/03/2005 06:40;1110692423.0;cinf;0.127;13.17;2.11;1.22;16.16;22.14;3.71;9.47;21.288;7580000000.0;8060000000.000001;14.13;1.45;2.23;N/A;2.23;3180000000.0;N/A;584000000.0;3.45;57.10;8.30;306000000.0;1.83;791000000.0;N/A;37.418999;896000000.0;0.452;11.98;59.70;1790000.0;4.766;1.22;1980000.0
1822;13/04/2005 10:27;1113380820.0;cinf;0.127;13.11;2.09;1.21;16.16;22.14;3.71;9.47;20.275;7550000000.0;8039999999.999999;13.96;1.41;2.22;N/A;2.22;3610000000.0;N/A;584000000.0;3.28;56.10;13.60;306000000.0;1.74;791000000.0;N/A;35.637001;823000000.0;0.285;9.12;51.35;2400000.0;5.833;1.51;1880000.0
1823;25/09/2005 06:42;1127623372.0;cinf;0.129;12.45;1.94;1.16;15.91;22.90;3.34;9.56;20.913;7160000000.0;7780000000.0;N/A;1.37;2.12;8.873;2.12;3610000000.0;8.873;585000000.0;3.29;1.90;1.80;172000000.0;0.984;791000000.0;1.411;35.040001;723000000.0;N/A;8.85;50.90;2620000.0;6.9;1.70;2470000.0
1824;18/07/2006 21:25;1153250722.0;cinf;0.181;8.14;1.80;1.29;22.66;33.94;5.81;16.54;25.515;8060000000.000001;8670000000.0;N/A;1.55;1.94;5.604;1.94;3770000000.0;5.604;1010000000.0;5.72;283.30;75.40;494000000.0;2.851;1120000000.0;1.319;35.861;1000000000.0;0.68;9.09;51.20;1580000.0;3.3;1.00;1270000.0
1825;18/01/2007 20:13;1169147630.0;cinf;0.287;8.09;1.73;1.21;21.74;32.49;5.46;15.75;26.013;7830000000.0;9430000000.0;N/A;1.50;2.08;6.254;2.08;3770000000.0;6.254;983000000.0;5.59;1.70;2.40;239000000.0;1.38;1860000000.0;1.272;37.363998;660000000.0;0.56;9.09;52.40;1410000.0;3.2;0.90;1700000.0
1826;20/02/2007 14:20;1171977655.0;cinf;0.123;8.34;1.68;1.12;20.44;30.37;5.20;14.43;26.236;7640000000.0;8189999999.999999;N/A;1.49;1.80;5.78;1.80;3770000000.0;5.78;930000000.0;5.30;29.00;3.00;297000000.0;1.717;840000000.0;1.488;39.353001;N/A;0.53;14.43;52.50;1310000.0;2.6;0.80;1410000.0
1827;20/06/2009 23:27;1245533220.0;cinf;N/A;7.30;0.92;0.95;12.62;18.18;3.14;10.85;24.678;4000000000.0;4000000000.0;N/A;1.36;1.00;5.258;1.00;3820000000.0;5.258;506000000.0;3.11;N/A;26.40;528000000.0;3.248;839000000.0;1.552;23.957001;346000000.0;0.7;9.91;58.10;4660000.0;3.8;3.20;4770000.0
1828;19/09/2012 07:29;1348032555.0;cinf;18.18;23.65;1.65;1.25;6.99;10.12;1.55;5.35;24.05;7100000000.0;7100000000.0;24.71;5.35;1.82;16.28;1.82;243000000.0;16.28;273000000.0;1.67;N/A;4.60;263000000.0;1.62;935000000.0;1.22;31.75;508000000.0;0.70;9.12;63.00;8000000.0;12.80;5.40;7890000.0
1829;23/05/2013 16:34;1369319659.0;cinf;16.16;16.02;1.85;1.35;11.57;17.12;2.74;8.90;25.98;8670000000.0;8670000000.0;21.04;9.04;2.05;11.32;2.05;634000000.0;11.32;489000000.0;2.98;79.10;11.90;380000000.0;2.33;935000000.0;1.27;35.49;547000000.0;0.73;9.15;62.40;4390000.0;6.50;3.00;4840000.0
1830;12/11/2003 16:36;1068651367.0;cl;3.865;21.85;2.88;53.13;14.26;20.47;19.26;698.62;16.799;28120000000.0;31200000000.0;19.31;1.93;3.20;12.82;3.20;5070000000.0;12.82;1370000000.0;2.395;12.40;1.40;256100000.00000003;0.48;3240000000.0;1.023;0.99;N/A;0.425;1.20;71.59;8770000.0;5.007;1.65;7760000.0
1831;18/08/2004 11:38;1092821880.0;cl;3.842;20.46;2.69;36.53;14.24;20.60;18.96;254.30;17.72;27410000000.0;31420000000.0;17.74;1.82;3.09;12.39;3.09;5450000000.0;12.39;1420000000.0;2.523;10.30;6.60;417300000.0;0.79;3960000000.0;1.073;1.413;1770000000.0;0.457;1.18;69.96;2930000.0;2.38;0.56;3370000.0
